SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,$/SQUARE FEET
PAST SALE,2019-06-07,Single Family Residential,194 Villa Ave,LOS GATOS,CA,95030,2400000,3,2,LOS GATOS,2163,6612,1110
PAST SALE,2019-06-07,Single Family Residential,100 Atwood Ct,LOS GATOS,CA,95032,1799000,4,2.5,LOS GATOS,2350,8041,766
PAST SALE,2019-06-07,Single Family Residential,134 Hernandez Ave,LOS GATOS,CA,95030,4200000,4,3.5,LOS GATOS,4003,42578,1049
PAST SALE,2019-06-07,Single Family Residential,16176 Azalea Way,LOS GATOS,CA,95032,2790000,4,3,LOS GATOS,2703,8090,1032
PAST SALE,2019-06-10,Townhouse,435 Alberto Way #3,LOS GATOS,CA,95032,1200000,3,2.5,LOS GATOS,1448,664,829
PAST SALE,2019-06-10,Single Family Residential,16594 Ferris Ave,LOS GATOS,CA,95032,2200000,3,1.5,LOS GATOS,1506,26290,1461
PAST SALE,2019-06-10,Single Family Residential,15901 Rochin Ct,LOS GATOS,CA,95032,2110000,4,2.5,LOS GATOS,2171,9600,972
PAST SALE,2019-06-11,Single Family Residential,1995 Heather Dr,SAN JOSE,CA,95124,1590000,4,3,SAN JOSE,2212,9240,719
PAST SALE,2019-06-12,Single Family Residential,107 Aurora Ln,LOS GATOS,CA,95032,1725000,4,2.5,LOS GATOS,2023,9458,853
PAST SALE,2019-06-12,Single Family Residential,16319 Alexander Ct,MONTE SERENO,CA,95030,3275000,5,4,MONTE SERENO,3210,14305,1020
PAST SALE,2019-06-13,Single Family Residential,23576 Morrill Cutoff Rd,LOS GATOS,CA,95033,1015000,3,2,LOS GATOS,2600,302394,390
PAST SALE,2019-06-13,Townhouse,108 Cherry Wood Ct,LOS GATOS,CA,95032,1350000,4,2.5,LOS GATOS,1891,1800,714
PAST SALE,2019-06-14,Single Family Residential,26800 Soquel San Jose Rd,LOS GATOS,CA,95033,1292500,4,3,LOS GATOS,2478,37462,522
PAST SALE,2019-06-14,Single Family Residential,265 Snow Crest Rd,LOS GATOS,CA,95033,1400000,4,3,LOS GATOS,2290,246375,611
PAST SALE,2019-06-14,Single Family Residential,16528 Grant Bishop Ln,LOS GATOS,CA,95032,1955000,4,3.5,LOS GATOS,2046,3065,956
PAST SALE,2019-06-14,Single Family Residential,17265 Clara St,MONTE SERENO,CA,95030,3350000,4,3.5,MONTE SERENO,2682,10080,1249
PAST SALE,2019-06-17,Single Family Residential,17935 Oak Dr,LOS GATOS,CA,95033,850000,3,2,LOS GATOS,1411,10415,602
PAST SALE,2019-06-17,Single Family Residential,139 Loma Alta Ave,LOS GATOS,CA,95030,2400000,3,2.5,LOS GATOS,2109,8250,1138
PAST SALE,2019-06-18,Townhouse,113 Rio Vis,LOS GATOS,CA,95032,1195000,3,3,LOS GATOS,2152,2426,555
PAST SALE,2019-06-18,Single Family Residential,16151 Wood Acres Rd,MONTE SERENO,CA,95030,2575000,5,4,MONTE SERENO,3674,57938,701
PAST SALE,2019-06-18,Single Family Residential,15567 GLEN UNA Dr,LOS GATOS,CA,95030,4300000,4,4.5,LOS GATOS,4800,71874,896
PAST SALE,2019-06-19,Single Family Residential,22015 Hutchinson Rd,LOS GATOS,CA,95033,1250000,4,2,LOS GATOS,2591,31276,482
PAST SALE,2019-06-19,Single Family Residential,22015 Hutchinson Rd,LOS GATOS,CA,95033,1250000,4,2,LOS GATOS,2591,31276,482
PAST SALE,2019-06-20,Townhouse,15400 Winchester Blvd #39,LOS GATOS,CA,95030,1580000,3,2.5,LOS GATOS,1800,4667,878
PAST SALE,2019-06-20,Townhouse,542 Hubbell Way #3,LOS GATOS,CA,95032,1900000,3,3.5,LOS GATOS,2187,3746,869
PAST SALE,2019-06-20,Single Family Residential,19 Highland Ave,LOS GATOS,CA,95030,4175000,4,4.5,LOS GATOS,4031,43972,1036
PAST SALE,2019-06-21,Single Family Residential,2238 Los Gatos Almaden Rd,SAN JOSE,CA,95124,1475000,3,2.5,SAN JOSE,1907,14007,773
PAST SALE,2019-06-21,Single Family Residential,131 Green Hill Way,LOS GATOS,CA,95032,1675000,3,2,LOS GATOS,1314,9707,1275
PAST SALE,2019-06-21,Single Family Residential,105 Sequoia Ct,LOS GATOS,CA,95032,2550000,4,3,LOS GATOS,2726,8423,935
PAST SALE,2019-06-24,Single Family Residential,18115 Virginia Dr,LOS GATOS,CA,95033,750000,4,2,LOS GATOS,1767,27442,424
PAST SALE,2019-06-24,Townhouse,18400 Overlook Rd #23,LOS GATOS,CA,95030,1325000,3,3,LOS GATOS,1652,1595,802
PAST SALE,2019-06-24,Condo/Co-op,125 Puesta Del Sol,LOS GATOS,CA,95032,1325000,3,2.5,LOS GATOS,2160,1547,613
PAST SALE,2019-06-25,Single Family Residential,17916 Mozelle Ct,LOS GATOS,CA,95033,815000,3,2,LOS GATOS,1583,8055,515
PAST SALE,2019-06-25,Single Family Residential,55 Ellenwood Ave,LOS GATOS,CA,95030,3850000,4,3,LOS GATOS,4394,21000,876
PAST SALE,2019-06-26,Single Family Residential,222 Thomas Dr,LOS GATOS,CA,95032,1625000,3,2,LOS GATOS,1430,6176,1136
PAST SALE,2019-06-26,Single Family Residential,101 Ohlone Ct,LOS GATOS,CA,95032,2300000,4,2.5,LOS GATOS,2514,6588,915
PAST SALE,2019-06-27,Single Family Residential,16890 CYPRESS Way,LOS GATOS,CA,95030,1225000,1,1.5,LOS GATOS,880,13478,1392
PAST SALE,2019-06-27,Townhouse,118 Sierra Linda,LOS GATOS,CA,95032,1599000,3,2.5,LOS GATOS,2319,1917,690
PAST SALE,2019-06-27,Condo/Co-op,100 Lancewood Pl,LOS GATOS,CA,95032,1335000,2,2,LOS GATOS,1409,2891,947
PAST SALE,2019-06-27,Townhouse,18400 Overlook Rd #43,LOS GATOS,CA,95030,1399999,3,2.5,LOS GATOS,1916,1624,731
PAST SALE,2019-06-27,Single Family Residential,5760 Harwood Ln,LOS GATOS,CA,95032,3100000,5,4.5,LOS GATOS,4501,100509,689
PAST SALE,2019-06-27,Single Family Residential,300 W Main St,LOS GATOS,CA,95030,2650000,4,2.5,LOS GATOS,2880,5559,920
PAST SALE,2019-06-27,Single Family Residential,15581 Toyon Dr,LOS GATOS,CA,95030,5050000,4,6,LOS GATOS,6072,64230,832
PAST SALE,2019-06-28,Single Family Residential,28080 Loma Prieta Way,LOS GATOS,CA,95033,1025000,1,1.5,LOS GATOS,2409,3354338,425
PAST SALE,2019-06-28,Single Family Residential,18488 Grizzly Rock Rd,LOS GATOS,CA,95033,1750000,5,3,LOS GATOS,3526,46086,496
PAST SALE,2019-06-28,Single Family Residential,18100 Virginia Dr,LOS GATOS,CA,95033,1325000,4,3,LOS GATOS,3186,23416,416
PAST SALE,2019-06-28,Single Family Residential,18488 Grizzly Rock Rd,LOS GATOS,CA,95033,1750000,5,3,LOS GATOS,3526,46086,496
PAST SALE,2019-06-28,Single Family Residential,1511 Burrows Rd,CAMPBELL,CA,95008,2450000,5,4.5,CAMPBELL,4021,13249,609
PAST SALE,2019-06-28,Single Family Residential,102 Ayala Ct,LOS GATOS,CA,95032,2618000,4,2.5,LOS GATOS,3121,11122,839
PAST SALE,2019-06-28,Single Family Residential,336 Templeton Ln,LOS GATOS,CA,95032,3470000,5,5.5,LOS GATOS,3800,5864,913
PAST SALE,2019-07-01,Single Family Residential,103 Chippendale Ct,LOS GATOS,CA,95032,2130000,4,2.5,LOS GATOS,2421,10177,880
PAST SALE,2019-07-01,Single Family Residential,15289 Top Of The Hill Rd,LOS GATOS,CA,95032,4188500,4,2.5,LOS GATOS,3981,113515,1052
PAST SALE,2019-07-01,Single Family Residential,15977 Shannon Rd,LOS GATOS,CA,95032,2775000,4,3.5,LOS GATOS,4870,92149,570
PAST SALE,2019-07-02,Single Family Residential,21525 La Salle Dr,LOS GATOS,CA,95033,880000,3,1,LOS GATOS,1396,7822,630
PAST SALE,2019-07-02,Single Family Residential,600 Pennsylvania Ave #2,LOS GATOS,CA,95030,1325000,2,2,LOS GATOS,1368,1345,969
PAST SALE,2019-07-02,Single Family Residential,312 W Main St,LOS GATOS,CA,95030,2295000,4,3,LOS GATOS,3404,4327,674
PAST SALE,2019-07-02,Single Family Residential,140 Stonybrook Rd,LOS GATOS,CA,95032,2425000,3,2,LOS GATOS,1938,12225,1251
PAST SALE,2019-07-03,Single Family Residential,1508 Theresa Ave,CAMPBELL,CA,95008,1250000,4,2,CAMPBELL,1504,9912,831
PAST SALE,2019-07-03,Single Family Residential,1508 Theresa Ave,CAMPBELL,CA,95008,1250000,4,2,CAMPBELL,1504,9912,831
PAST SALE,2019-07-05,Single Family Residential,187 Terreno De Flores Cir,LOS GATOS,CA,95032,1400000,3,2.5,LOS GATOS,1769,2241,791
PAST SALE,2019-07-08,Townhouse,105 Elm Wood Ct,LOS GATOS,CA,95032,1215000,4,2.5,LOS GATOS,1533,1919,793
PAST SALE,2019-07-08,Single Family Residential,152 Arroyo Grande Way,LOS GATOS,CA,95032,1649000,3,2,LOS GATOS,1416,6678,1165
PAST SALE,2019-07-08,Single Family Residential,49 Fillmer Ave,LOS GATOS,CA,95030,1975000,2,1,LOS GATOS,1086,9020,1819
PAST SALE,2019-07-08,Single Family Residential,19317 Redberry Dr,LOS GATOS,CA,95030,3900000,4,3.5,LOS GATOS,3640,45002,1071
PAST SALE,2019-07-08,Single Family Residential,16337 Shady View Ln,LOS GATOS,CA,95032,2702000,4,3.5,LOS GATOS,2836,8563,953
PAST SALE,2019-07-09,Single Family Residential,20851 Assiniboine Trl,LOS GATOS,CA,95033,645000,2,1.5,LOS GATOS,1228,7359,525
PAST SALE,2019-07-10,Single Family Residential,17777 Ogallala Warpath Rd,LOS GATOS,CA,95033,400000,1,2,LOS GATOS,750,7594,533
PAST SALE,2019-07-11,Single Family Residential,15 Monroe Ct,LOS GATOS,CA,95032,3000000,5,5,LOS GATOS,3962,8171,757
PAST SALE,2019-07-12,Single Family Residential,2 Augusta Ct,LOS GATOS,CA,95030,1200000,2,1,LOS GATOS,858,6046,1399
PAST SALE,2019-07-12,Single Family Residential,21661 Woolaroc Dr,LOS GATOS,CA,95033,1070000,3,2,LOS GATOS,1272,41817,841
PAST SALE,2019-07-12,Townhouse,105 Lorain Pl,LOS GATOS,CA,95032,1370000,3,3,LOS GATOS,2178,2220,629
PAST SALE,2019-07-12,Single Family Residential,129 Farnham Ln,LOS GATOS,CA,95032,2079000,4,3,LOS GATOS,2203,3829,944
PAST SALE,2019-07-12,Single Family Residential,16180 Rose Ave,MONTE SERENO,CA,95030,3500000,3,2.5,MONTE SERENO,2158,10540,1622
PAST SALE,2019-07-12,Single Family Residential,244 Loma Alta Ave,LOS GATOS,CA,95030,3525000,4,3,LOS GATOS,2969,11022,1187
PAST SALE,2019-07-15,Single Family Residential,5162 Leigh Ave,SAN JOSE,CA,95124,1172100,3,2,SAN JOSE,1283,6179,914
PAST SALE,2019-07-15,Single Family Residential,21496 Mary Alice Way,LOS GATOS,CA,95033,612500,1,1,LOS GATOS,870,13028,704
PAST SALE,2019-07-15,Single Family Residential,16099 Redwood Lodge Rd,LOS GATOS,CA,95033,1050000,3,2,LOS GATOS,2663,182255,394
PAST SALE,2019-07-15,Single Family Residential,411 San Benito Ave,LOS GATOS,CA,95030,1215000,2,1,LOS GATOS,918,6560,1324
PAST SALE,2019-07-15,Single Family Residential,132 Nina Ct,LOS GATOS,CA,95030,2651800,4,2.5,LOS GATOS,2579,12019,1028
PAST SALE,2019-07-16,Condo/Co-op,127 El Altillo,LOS GATOS,CA,95032,1305000,3,2.5,LOS GATOS,1630,1693,801
PAST SALE,2019-07-16,Single Family Residential,16920 Sheldon Rd,LOS GATOS,CA,95030,1600000,3,2,LOS GATOS,2325,45302,688
PAST SALE,2019-07-16,Single Family Residential,16251 Wood Acres Rd,LOS GATOS,CA,95030,2450000,4,3.5,LOS GATOS,4038,46380,607
PAST SALE,2019-07-17,Single Family Residential,14973 Natalye Rd,MONTE SERENO,CA,95030,1725000,3,2,MONTE SERENO,2200,14234,784
PAST SALE,2019-07-17,Single Family Residential,201 BEETHOVEN Ln,LOS GATOS,CA,95032,1585000,4,2.5,LOS GATOS,2116,4568,749
PAST SALE,2019-07-17,Single Family Residential,573 More Ave,LOS GATOS,CA,95032,2955000,5,4,LOS GATOS,4270,19335,692
PAST SALE,2019-07-17,Single Family Residential,119 Verona Ct,LOS GATOS,CA,95030,3088000,4,2.5,LOS GATOS,3139,10797,984
PAST SALE,2019-07-19,Single Family Residential,12334 First Fork Rd,LOS GATOS,CA,95033,1140000,2,2,LOS GATOS,2261,143312,504
PAST SALE,2019-07-19,Townhouse,105 Casitas Bulevar,LOS GATOS,CA,95032,1462000,3,2.5,LOS GATOS,2175,2312,672
PAST SALE,,Vacant Land,15593 Griscom Way,Los Gatos,CA,95033,430000,3,3,,2027,301697,212
PAST SALE,,Single Family Residential,20420 Gist Rd,Los Gatos,CA,95033,850000,2,2,,1633,38055,521
PAST SALE,,Single Family Residential,24188 Loma Prieta Ave,Los Gatos,CA,95033,700000,2,1,,1133,127977,618
PAST SALE,,Condo/Co-op,191 Escobar Ave,Los Gatos,CA,95032,1050000,3,2,,1218,,862
PAST SALE,,Vacant Land,23900 Hutchinson Rd,Los Gatos,CA,95033,500000,3,2,,1616,134165,309
PAST SALE,,Single Family Residential,386 School Ct,Los Gatos,CA,95032,447000,3,3,,2026,2703,221
PAST SALE,,Condo/Co-op,14225 Lora Dr #30,Los Gatos,CA,95032,482500,1,1,,816,,591
PAST SALE,,Townhouse,435 Alberto Way #13,Los Gatos,CA,95032,1042000,3,2.5,,1448,,720
PAST SALE,,Single Family Residential,17650 Kilkenny Rd,Los Gatos,CA,95030,1180000,3,2,,1842,47659,641
PAST SALE,,Single Family Residential,375 Los Gatos Blvd,Los Gatos,CA,95032,377500,3,2,,1402,2220,269
PAST SALE,,Single Family Residential,391 School Ct,Los Gatos,CA,95032,447000,3,3,,2026,2824,221
PAST SALE,,Condo/Co-op,15400 Winchester Blvd #17,Los Gatos,CA,95030,1200000,3,3,,1800,,667
PAST SALE,,Single Family Residential,18400 Black Rd,Los Gatos,CA,95033,1200000,3,2,,2412,43690,498
PAST SALE,,Vacant Land,23419 Deerfield Rd,Los Gatos,CA,95033,1225000,4,3,,2977,43821,411
PAST SALE,,Single Family Residential,1550 Elwood Dr,Los Gatos,CA,95032,1630000,4,2,,1854,6139,879
PAST SALE,,Single Family Residential,15839 Orange Blossom Ln,Los Gatos,CA,95032,1300000,3,2,,1675,8000,776
PAST SALE,,Condo/Co-op,156 Cll Larga,Los Gatos,CA,95032,1450000,2,3,,2035,,713
PAST SALE,,Single Family Residential,496 Bird Ave,Los Gatos,CA,95032,1650000,2,2,,1102,3800,1497
PAST SALE,,Single Family Residential,357 Market St,Los Gatos,CA,95032,1686500,3,3,,2026,3143,832
PAST SALE,,Single Family Residential,234 Harding Ave,Los Gatos,CA,95030,1600000,3,2,,1858,13574,861
PAST SALE,,Single Family Residential,2182 Nimrick Ln,San Jose,CA,95124,1630000,4,3,,1700,23367,959
PAST SALE,,Vacant Land,18704 Favre Ridge Rd,Los Gatos,CA,95033,1600000,3,2.5,,3536,46304,452
PAST SALE,,Single Family Residential,23510 Sky View Ct,Los Gatos,CA,95033,1400000,3,2.5,,2553,26789,548
PAST SALE,,Single Family Residential,158 Lester Ln,Los Gatos,CA,95032,1480000,4,3,,1414,6222,1047
PAST SALE,,Townhouse,101 Puesta Del Sol,Los Gatos,CA,95032,1625000,3,2.5,,2160,2700,752
PAST SALE,,Single Family Residential,496 Wraight Ave,Los Gatos,CA,95032,1725000,2,2,,1637,5500,1054
PAST SALE,,Single Family Residential,1420 Van Dusen Ln,Campbell,CA,95008,1370000,2,1,,784,15122,1747
PAST SALE,,Condo/Co-op,159 Altura Vis,Los Gatos,CA,95032,1450000,3,3,,2230,,650
PAST SALE,,Single Family Residential,2408 Dolphin Dr,San Jose,CA,95124,1405000,3,2,,1145,8079,1227
PAST SALE,,Single Family Residential,1667 Glenrock Ct,San Jose,CA,95124,1925000,4,3,,3414,7443,564
PAST SALE,,Single Family Residential,4 Gem Ave,Los Gatos,CA,95030,2100000,3,2,,1850,8250,1135
PAST SALE,,Single Family Residential,116 Boyer Ln,Los Gatos,CA,95030,2400000,4,4,,2653,3937,905
PAST SALE,,Single Family Residential,18301 Overlook Rd,Los Gatos,CA,95030,2000000,3,3,,1879,7101,1064
PAST SALE,,Single Family Residential,15630 LG Almaden Rd,Los Gatos,CA,95032,1900000,3,1,,1728,20799,1100
PAST SALE,,Single Family Residential,190 Prospect Ave,Los Gatos,CA,95030,4792500,5,5,,4679,21934,1024
PAST SALE,,Single Family Residential,125 Sisters Ct,Los Gatos,CA,95030,4325000,5,5,,4187,20098,1033
PAST SALE,,Single Family Residential,170 Prospect Ave,Los Gatos,CA,95030,5450000,5,6,,4570,19817,1193
PAST SALE,,Single Family Residential,15690 Oak Knoll Dr,Monte Sereno,CA,95030,4050000,6,4.5,,4458,17956,908
PAST SALE,,Single Family Residential,130 Sisters Ct,Los Gatos,CA,95030,4923500,4,5,,4638,30134,1062
PAST SALE,,Single Family Residential,15675 Gum Tree Ln,Los Gatos,CA,95032,4700000,,,,,93552,
PAST SALE,,Single Family Residential,285 Wooded View Dr,Los Gatos,CA,95032,7500000,6,7,,7634,272093,982
